"release","filename","url"
"2021","DOCID-32346135.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346135.pdf"
"2021","DOCID-32346203.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346203.pdf"
"2021","DOCID-32346380.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346380.pdf"
"2021","DOCID-32346581.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346581.pdf"
"2021","DOCID-32346682.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346682.pdf"
"2021","DOCID-32346733.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346733.pdf"
"2021","DOCID-32346964.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32346964.pdf"
"2021","DOCID-32347006.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347006.pdf"
"2021","DOCID-32347010.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347010.pdf"
"2021","DOCID-32347062.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347062.pdf"
"2021","DOCID-32347079.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347079.pdf"
"2021","DOCID-32347105.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347105.pdf"
"2021","DOCID-32347133.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347133.pdf"
"2021","DOCID-32347152.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347152.pdf"
"2021","DOCID-32347290.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347290.pdf"
"2021","DOCID-32347638.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347638.pdf"
"2021","DOCID-32347664.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347664.pdf"
"2021","DOCID-32347783.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347783.pdf"
"2021","DOCID-32347792.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347792.pdf"
"2021","DOCID-32347828.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347828.pdf"
"2021","DOCID-32347919.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347919.pdf"
"2021","DOCID-32347955.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347955.pdf"
"2021","DOCID-32347960.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32347960.pdf"
"2021","DOCID-32348112.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348112.pdf"
"2021","DOCID-32348121.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348121.pdf"
"2021","DOCID-32348138.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348138.pdf"
"2021","DOCID-32348153.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348153.pdf"
"2021","DOCID-32348168.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348168.pdf"
"2021","DOCID-32348219.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348219.pdf"
"2021","DOCID-32348228.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348228.pdf"
"2021","DOCID-32348270.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348270.pdf"
"2021","DOCID-32348308.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348308.pdf"
"2021","DOCID-32348683.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348683.pdf"
"2021","DOCID-32348825.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348825.pdf"
"2021","DOCID-32348917.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32348917.pdf"
"2021","DOCID-32349215.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349215.pdf"
"2021","DOCID-32349236.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349236.pdf"
"2021","DOCID-32349253.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349253.pdf"
"2021","DOCID-32349290.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349290.pdf"
"2021","DOCID-32349298.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349298.pdf"
"2021","DOCID-32349364.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349364.pdf"
"2021","DOCID-32349375.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349375.pdf"
"2021","DOCID-32349378.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349378.pdf"
"2021","DOCID-32349411.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349411.pdf"
"2021","DOCID-32349426.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349426.pdf"
"2021","DOCID-32349468.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349468.pdf"
"2021","DOCID-32349505.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349505.pdf"
"2021","DOCID-32349514.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349514.pdf"
"2021","DOCID-32349631.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349631.pdf"
"2021","DOCID-32349641.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349641.pdf"
"2021","DOCID-32349644.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349644.pdf"
"2021","DOCID-32349653.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349653.pdf"
"2021","DOCID-32349657.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349657.pdf"
"2021","DOCID-32349733.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349733.pdf"
"2021","DOCID-32349923.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32349923.pdf"
"2021","DOCID-32350011.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350011.pdf"
"2021","DOCID-32350016.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350016.pdf"
"2021","DOCID-32350224.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350224.pdf"
"2021","DOCID-32350498.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350498.pdf"
"2021","DOCID-32350635.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350635.pdf"
"2021","DOCID-32350665.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350665.pdf"
"2021","DOCID-32350668.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350668.pdf"
"2021","DOCID-32350689.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350689.pdf"
"2021","DOCID-32350733.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350733.pdf"
"2021","DOCID-32350744.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350744.pdf"
"2021","DOCID-32350755.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350755.pdf"
"2021","DOCID-32350774.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350774.pdf"
"2021","DOCID-32350836.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350836.pdf"
"2021","DOCID-32350910.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32350910.pdf"
"2021","DOCID-32351444.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351444.pdf"
"2021","DOCID-32351646.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351646.pdf"
"2021","DOCID-32351647.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351647.pdf"
"2021","DOCID-32351648.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351648.pdf"
"2021","DOCID-32351755.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32351755.pdf"
